,recency,hist_spend,past_discount,past_bogo,Surburban,Urban,is_referral,Web,store,offer,conversion
6166,1,848.51,0,1,0,1,1,0,0,0,0
6167,5,164.13,0,1,0,1,0,0,1,0,0
6168,2,348.28,1,0,0,1,0,1,0,0,0
6169,11,29.99,0,1,1,0,0,1,0,0,0
6172,8,125.44,1,0,0,1,1,1,0,1,0
6176,9,215.72,1,0,1,0,0,1,0,0,0
6177,1,75.41,1,0,1,0,0,0,1,0,0
6180,10,95.22,0,1,1,0,1,0,1,0,0
6181,6,239.47,1,0,0,1,1,0,1,0,0
6182,10,112.99,0,1,0,0,0,0,1,1,0
6184,2,133.37,1,0,1,0,1,0,1,0,0
6185,7,29.99,1,0,1,0,0,0,1,1,0
6187,2,102.84,0,1,0,1,0,1,0,1,0
6189,2,29.99,0,1,0,1,0,1,0,0,1
6190,12,163.72,1,0,1,0,0,0,1,1,0
6191,3,748.86,1,0,0,1,1,1,0,1,0
6195,6,88.0,1,0,0,1,0,0,1,0,0
6197,9,116.76,0,1,1,0,0,0,1,0,0
6198,11,69.81,1,0,0,0,1,0,1,0,0
6199,3,166.26,0,1,1,0,1,1,0,1,0
6201,10,316.49,0,1,1,0,0,1,0,0,0
6202,4,29.99,0,1,1,0,1,0,1,0,0
6204,3,146.1,1,0,0,1,0,0,1,0,0
6206,6,164.84,0,1,0,1,0,1,0,0,0
6208,7,294.95,1,0,1,0,0,0,0,1,0
6210,2,272.73,1,1,0,1,0,0,1,1,1
6214,4,839.0,0,1,0,1,1,0,0,0,0
6216,9,47.83,1,0,0,1,0,0,1,0,0
6218,2,95.23,1,0,0,1,0,0,1,0,0
6219,10,29.99,0,1,0,1,0,1,0,1,0
6220,5,70.8,0,1,1,0,0,0,1,1,0
6221,3,70.69,1,0,0,0,0,0,1,0,0
6222,3,86.24,1,0,0,1,0,0,1,0,0
6223,2,215.31,1,0,0,1,1,0,0,1,0
6224,10,120.8,0,1,1,0,0,1,0,0,0
6225,10,201.38,1,0,1,0,0,1,0,0,0
6227,8,169.18,1,0,0,1,0,1,0,0,0
6228,1,102.01,1,0,1,0,0,1,0,0,1
6230,3,110.38,1,0,0,1,1,1,0,0,0
6232,9,142.35,1,0,0,1,0,0,1,0,0
6233,1,327.82,1,1,0,1,0,0,0,1,0
6234,9,29.99,0,1,0,1,0,0,1,1,0
6236,8,33.42,1,0,1,0,1,1,0,1,1
6237,2,496.72,1,0,0,0,0,1,0,0,0
6238,9,29.99,0,1,1,0,0,1,0,0,0
6239,8,29.99,1,0,1,0,0,0,1,1,0
6240,4,155.6,0,1,0,1,1,0,1,0,0
6241,9,55.58,1,0,1,0,1,0,1,1,0
6243,1,211.32,1,1,1,0,0,1,0,1,0
6244,2,29.99,1,0,0,1,0,0,1,0,0
6245,2,483.49,1,0,0,1,0,0,0,1,0
6246,11,93.78,1,0,1,0,0,1,0,1,0
6247,6,42.45,0,1,0,1,1,1,0,1,0
6248,10,54.77,1,0,0,1,0,0,1,0,1
6249,10,29.99,0,1,1,0,1,0,1,1,0
6250,6,155.01,0,1,0,1,1,0,1,1,0
6251,6,131.32,1,0,0,0,0,1,0,0,0
6252,1,379.46,1,1,0,1,1,0,0,0,0
6254,5,99.12,1,0,1,0,1,1,0,1,0
6255,11,872.85,0,1,0,0,1,0,0,0,0
6256,7,325.75,1,0,0,1,0,1,0,1,0
6257,1,1085.93,0,1,1,0,1,0,0,1,0
6258,12,125.84,0,1,0,1,1,0,1,0,0
6261,6,910.45,1,0,0,1,1,0,0,1,0
6262,9,29.99,0,1,0,1,1,0,1,1,0
6263,1,1045.27,1,0,0,1,1,1,0,1,0
6264,2,126.9,0,1,0,1,0,1,0,0,0
6265,9,204.37,0,1,1,0,1,0,1,1,0
6266,10,29.99,1,0,1,0,0,1,0,1,1
6271,3,290.07,1,0,0,1,1,0,1,1,0
6272,2,29.99,0,1,1,0,1,1,0,0,1
6274,6,386.62,0,1,1,0,0,0,0,1,0
6275,5,457.28,0,1,0,1,1,0,0,0,0
6276,11,35.73,1,0,0,1,1,1,0,0,0
6277,3,29.99,1,0,1,0,1,0,1,0,1
6279,8,782.89,1,0,1,0,1,0,0,1,0
6280,1,611.21,1,0,0,1,1,1,0,0,0
6281,5,575.66,1,0,1,0,1,0,1,1,0
6282,4,178.35,1,0,1,0,0,1,0,0,0
6283,6,222.43,1,0,1,0,0,1,0,0,1
6284,3,88.97,1,0,1,0,0,0,1,1,0
6285,2,512.94,1,0,0,1,1,1,0,1,0
6286,5,299.6,1,1,0,1,0,1,0,1,0
6288,5,807.39,0,1,1,0,1,1,0,1,0
6289,9,29.99,0,1,0,1,0,0,1,1,1
6290,3,226.04,1,0,0,1,0,0,1,1,0
6291,11,31.89,1,0,0,0,1,0,1,0,0
6292,1,128.0,1,0,1,0,1,0,1,0,0
6294,3,290.41,0,1,0,1,0,0,1,1,0
6295,3,29.99,0,1,0,1,0,0,1,0,1
6296,5,185.62,1,0,0,0,1,1,0,0,1
6302,9,57.09,1,0,1,0,1,0,1,1,0
6303,1,1010.11,1,1,1,0,1,1,0,1,0
6307,10,123.91,1,0,1,0,1,0,1,1,0
6308,11,72.66,0,1,0,1,1,0,1,0,0
6309,3,219.3,1,0,0,1,0,0,0,0,0
6310,6,149.94,0,1,1,0,1,0,1,0,0
6312,9,291.59,1,0,1,0,0,0,1,1,0
6314,9,29.99,0,1,1,0,1,1,0,1,1
6315,10,301.56,0,1,1,0,0,0,1,1,0
6317,9,80.75,0,1,1,0,1,0,1,0,0
6318,1,160.89,1,0,0,1,1,1,0,0,0
6319,10,66.42,1,0,0,1,0,0,1,1,0
6321,6,206.11,1,1,0,1,0,1,0,1,0
6322,10,144.85,1,0,0,1,1,1,0,1,0
6323,10,103.99,0,1,1,0,1,0,1,1,0
6324,2,232.98,1,0,0,0,1,0,0,0,0
6325,2,345.74,1,1,1,0,1,1,0,1,0
6328,2,29.99,1,0,0,0,1,0,1,0,0
6329,2,111.48,0,1,0,0,0,1,0,1,0
6330,1,58.5,1,0,1,0,1,0,1,0,0
6331,2,184.45,1,0,0,0,1,0,1,0,0
6332,10,429.63,0,1,0,1,0,0,1,0,0
6333,3,35.74,0,1,1,0,0,1,0,1,0
6334,2,166.36,1,0,1,0,0,0,1,0,0
6337,10,102.96,0,1,1,0,0,1,0,1,0
6339,8,262.08,1,1,1,0,1,0,1,1,0
6341,10,145.12,1,0,0,0,0,0,1,0,0
6344,9,154.58,1,0,1,0,0,0,1,1,0
6345,2,548.7,1,1,0,1,1,1,0,1,1
6347,9,29.99,1,0,0,0,0,0,1,1,0
6348,2,399.63,1,0,1,0,1,0,1,1,0
6349,3,29.99,0,1,0,0,0,0,1,1,0
6350,1,90.34,0,1,0,1,0,1,0,0,0
6351,10,29.99,1,0,0,1,1,1,0,0,0
6352,1,29.99,1,0,0,0,1,1,0,0,0
6353,9,29.99,1,0,1,0,1,1,0,1,0
6355,3,205.52,0,1,0,1,0,1,0,1,0
6356,9,485.32,1,0,1,0,0,1,0,0,0
6357,11,29.99,0,1,1,0,1,1,0,1,1
6358,3,406.65,0,1,1,0,0,0,1,0,1
6359,2,1526.77,1,1,1,0,1,0,1,0,0
6360,1,898.42,1,1,0,1,1,0,0,0,0
6361,1,290.33,1,0,1,0,0,0,1,0,0
6362,9,100.89,1,0,0,1,1,1,0,0,0
6363,3,555.52,0,1,0,1,1,0,0,1,0
6364,1,29.99,0,1,1,0,1,0,1,0,0
6366,11,100.01,0,1,0,1,0,1,0,1,0
6367,3,217.14,0,1,0,0,0,0,1,1,1
6368,1,1104.57,1,1,1,0,1,1,0,0,0
6369,8,311.71,0,1,1,0,0,0,1,0,0
6370,5,206.76,0,1,1,0,0,0,0,0,0
6371,9,121.25,0,1,0,1,1,1,0,0,1
6373,9,409.07,0,1,0,1,1,0,0,1,0
6374,7,45.09,1,0,1,0,0,0,1,1,0
6376,5,435.91,1,0,1,0,1,1,0,0,0
6377,4,29.99,1,0,0,1,1,1,0,1,0
6380,5,95.65,0,1,0,1,1,0,1,0,0
6383,4,706.44,1,1,0,0,1,0,0,1,0
6385,9,37.96,0,1,0,0,0,0,1,1,0
6386,6,183.6,1,0,0,0,0,1,0,1,0
6387,1,208.65,1,0,1,0,0,0,1,1,0
6388,5,222.8,1,0,0,1,0,0,1,1,0
6389,5,197.74,1,0,0,1,1,0,1,0,0
6390,1,29.99,1,0,0,1,0,1,0,1,0
6393,4,201.97,0,1,1,0,0,0,1,0,0
6394,4,164.49,0,1,1,0,0,0,1,0,1
6395,1,781.93,1,1,0,1,1,1,0,1,1
6396,1,798.83,0,1,1,0,1,1,0,0,0
6400,1,140.55,0,1,0,1,1,0,1,1,1
6401,12,531.39,1,1,1,0,1,1,0,1,0
6402,1,1647.82,1,0,0,1,1,1,0,1,0
6405,10,162.67,0,1,1,0,0,0,1,1,0
6406,3,529.82,1,0,0,0,1,0,0,0,0
6408,10,541.86,0,1,1,0,1,1,0,1,0
6409,6,52.5,1,0,1,0,0,1,0,0,1
6412,7,312.91,1,0,0,0,0,0,1,0,1
6416,4,248.68,0,1,0,1,0,1,0,0,0
6417,8,121.35,1,0,1,0,0,1,0,0,0
6418,10,90.97,0,1,1,0,1,0,1,1,0
6419,1,212.26,1,1,0,1,1,1,0,1,0
6420,7,235.06,1,0,0,0,0,1,0,1,0
6422,4,71.18,0,1,0,0,0,0,1,1,0
6423,10,166.38,1,0,0,0,1,1,0,0,1
6424,2,171.69,0,1,0,1,0,0,1,0,0
6425,7,160.01,0,1,0,1,0,1,0,0,0
6426,6,238.58,1,0,0,1,0,1,0,0,0
6428,7,104.5,0,1,1,0,0,1,0,1,0
6429,2,333.13,1,0,1,0,1,0,1,0,1
6431,9,129.0,1,0,1,0,1,1,0,1,0
6432,8,44.16,1,0,1,0,0,1,0,1,1
6434,10,261.1,1,0,1,0,1,0,0,1,0
6435,2,763.44,1,1,1,0,1,0,0,0,0
6436,4,831.11,0,1,0,0,1,0,0,0,0
6437,4,212.42,1,0,1,0,0,0,1,1,0
6438,10,70.71,0,1,0,1,0,1,0,1,1
6439,3,70.43,0,1,0,1,1,1,0,0,0
6440,8,237.08,1,0,0,1,1,0,0,1,0
6442,9,52.33,1,0,1,0,0,1,0,1,0
6443,9,97.93,0,1,0,1,0,1,0,1,1
6445,4,413.07,0,1,0,1,0,0,1,1,0
6446,1,482.02,1,1,0,1,0,0,0,0,0
6447,8,82.2,1,0,0,0,0,1,0,0,1
6448,1,926.9,1,1,1,0,1,1,0,1,0
6449,1,96.38,0,1,0,1,0,1,0,0,0
6451,8,74.78,0,1,1,0,0,0,1,0,0
6452,10,209.35,0,1,1,0,1,1,0,0,0
6454,1,74.98,1,0,0,0,0,1,0,1,1
6455,11,83.86,0,1,1,0,0,0,1,1,1
6456,3,488.94,0,1,1,0,1,0,1,1,0
6457,6,38.72,0,1,0,0,1,0,1,1,1
6458,7,29.99,1,0,1,0,1,1,0,1,0
6459,11,59.76,1,0,0,1,0,1,0,0,0
6461,10,29.99,0,1,0,1,1,0,1,1,0
6462,7,69.12,0,1,1,0,1,0,1,0,1
6464,2,257.0,0,1,0,0,0,0,1,1,0
6465,12,49.84,0,1,1,0,0,0,1,1,0
6467,9,297.72,0,1,1,0,1,0,1,1,0
6468,1,916.99,1,0,0,0,1,0,0,0,0
6469,4,73.05,1,0,1,0,0,1,0,0,0
6470,7,191.27,1,0,1,0,0,0,1,0,1
6471,6,61.64,1,0,0,1,0,0,1,0,0
6472,1,459.13,1,0,1,0,1,0,0,1,0
6473,1,105.95,0,1,0,1,0,1,0,1,0
6474,10,465.15,1,0,1,0,0,1,0,0,0
6478,6,46.71,1,0,0,1,1,0,1,0,0
6479,6,299.23,1,0,0,1,1,1,0,1,0
6481,10,292.94,1,0,0,1,1,1,0,1,0
6482,4,66.58,0,1,0,1,0,0,1,0,0
6483,5,413.39,1,1,0,1,0,0,0,0,1
6485,1,369.77,0,1,1,0,1,1,0,0,0
6490,1,126.53,0,1,0,0,0,1,0,1,1
6491,9,59.85,0,1,1,0,1,0,1,0,0
6493,9,292.46,1,0,1,0,0,0,1,0,0
6494,4,50.63,0,1,0,0,1,1,0,1,1
6495,4,107.73,1,0,0,1,1,0,1,0,0
6496,10,82.11,0,1,0,0,1,1,0,1,0
6497,7,204.31,0,1,1,0,0,1,0,1,0
6499,11,35.02,1,0,0,1,0,1,0,0,0
6500,1,128.46,1,0,1,0,1,1,0,1,1
6501,5,94.77,0,1,0,0,1,0,1,1,0
6505,2,121.84,0,1,0,1,1,1,0,0,0
6506,6,466.82,1,1,0,0,1,0,0,1,0
6507,7,176.57,1,0,1,0,1,1,0,1,0
6509,3,217.82,1,0,1,0,0,0,1,0,0
6510,10,116.15,1,0,1,0,0,1,0,0,0
6511,11,239.65,1,0,1,0,0,0,1,1,0
6512,4,614.06,1,0,0,1,1,0,0,1,0
6513,3,29.99,1,0,0,1,1,0,1,0,0
6516,6,388.9,1,0,1,0,0,0,1,1,0
6518,1,508.26,0,1,1,0,1,0,0,1,1
6519,7,51.07,1,0,1,0,0,0,1,0,0
6520,10,273.13,1,0,0,0,0,0,0,1,0
6521,3,293.45,0,1,1,0,0,1,0,1,0
6524,7,284.31,0,1,0,1,1,0,1,0,0
6526,3,607.83,1,1,1,0,1,0,0,0,1
6527,3,111.84,1,0,0,1,1,0,1,0,0
6528,4,92.56,0,1,1,0,1,0,1,0,0
6530,12,481.57,1,0,1,0,0,0,1,1,0
6531,1,30.31,0,1,0,1,1,0,1,0,0
6537,10,145.06,0,1,0,0,0,0,1,1,0
6539,9,285.21,1,0,1,0,1,0,1,1,1
6541,1,795.87,1,0,1,0,1,0,0,0,1
6542,10,76.38,0,1,0,0,0,0,1,0,0
6544,10,51.39,0,1,1,0,1,1,0,0,0
6545,10,85.95,0,1,1,0,0,1,0,1,0
6547,3,45.05,0,1,1,0,0,0,1,0,0
6548,7,29.99,0,1,0,1,1,1,0,1,0
6550,5,700.75,0,1,1,0,1,1,0,1,0
6552,1,134.21,0,1,0,1,1,0,1,0,0
6556,10,138.84,1,0,0,1,0,1,0,0,0
6557,2,416.4,0,1,1,0,1,0,0,0,0
6558,4,432.01,0,1,0,1,0,0,1,0,0
6559,10,277.84,1,0,0,1,1,1,0,0,0
6560,7,632.76,0,1,0,1,1,0,0,0,0
6561,6,61.35,1,0,1,0,1,1,0,0,0
6566,4,222.86,0,1,1,0,1,1,0,1,0
6568,9,128.33,0,1,1,0,0,0,1,1,0
6570,2,798.28,1,0,0,1,1,0,0,0,0
6571,5,343.59,0,1,0,1,0,1,0,1,0
6574,9,126.59,1,0,1,0,1,1,0,1,0
6576,6,344.93,1,1,0,0,0,1,0,1,0
6577,1,595.19,0,1,0,1,1,0,0,0,0
6578,4,83.47,0,1,0,0,1,0,1,1,0
6580,10,37.75,0,1,1,0,0,0,1,0,0
6582,10,208.38,1,1,1,0,0,0,0,0,0
6585,3,101.01,1,0,1,0,0,0,1,1,0
6587,9,93.22,1,0,0,1,0,0,1,0,1
6588,6,993.25,1,0,1,0,1,0,1,0,0
6589,5,60.16,0,1,1,0,1,0,1,1,0
6591,2,402.6,1,0,1,0,0,0,0,0,0
6592,9,29.99,0,1,1,0,0,1,0,0,0
6594,2,277.01,1,1,1,0,1,0,1,1,0
6596,1,63.4,1,0,0,1,1,1,0,1,0
6597,2,231.66,1,1,0,1,1,0,1,0,0
6598,1,409.16,0,1,0,1,0,1,0,1,0
6599,12,166.94,0,1,0,1,0,0,1,1,1
6601,1,226.35,1,0,1,0,0,1,0,1,0
6603,10,125.91,0,1,0,0,1,0,1,0,0
6605,7,294.14,1,0,1,0,1,1,0,1,0
6606,6,36.26,0,1,0,1,1,0,1,1,0
6610,11,79.65,1,0,1,0,0,1,0,0,0
6613,2,440.09,0,1,0,1,0,0,1,0,0
6614,3,29.99,1,0,0,0,1,0,1,0,0
6615,8,185.71,0,1,1,0,1,0,1,1,0
6616,2,171.29,1,0,1,0,0,1,0,0,0
6617,11,242.29,1,0,0,0,0,1,0,1,1
6618,4,178.82,1,0,0,0,0,0,1,0,0
6620,1,209.35,1,0,0,0,0,1,0,1,1
6621,2,29.99,0,1,1,0,0,0,1,1,1
6623,9,119.48,1,0,0,0,0,1,0,0,0
6624,12,29.99,0,1,1,0,1,1,0,0,0
6629,5,130.78,1,0,0,1,0,0,1,0,0
6631,7,58.91,0,1,0,1,1,1,0,0,0
6633,3,29.99,0,1,0,1,1,0,1,1,0
6636,3,118.08,1,0,0,1,0,1,0,0,0
6637,3,97.57,0,1,1,0,1,0,1,1,0
6639,10,356.84,1,1,1,0,1,0,1,1,0
6640,12,38.47,1,0,0,1,1,0,1,0,0
6641,3,1218.04,0,1,0,1,1,1,0,0,0
6642,3,33.91,0,1,0,1,0,0,1,1,0
6643,6,443.6,0,1,1,0,0,0,1,0,0
6644,10,48.48,1,0,1,0,1,0,1,0,0
6646,6,620.79,1,0,0,1,1,0,0,0,0
6647,10,36.49,1,0,1,0,1,1,0,0,0
6649,4,91.1,1,0,1,0,0,1,0,1,0
6651,2,161.28,1,0,1,0,0,1,0,0,0
6653,2,245.99,0,1,0,0,1,0,1,0,0
6654,5,79.78,0,1,0,1,0,1,0,0,1
6655,2,222.78,1,0,1,0,1,0,1,0,0
6656,3,389.62,0,1,1,0,0,0,1,1,0
6657,1,243.73,1,0,0,0,0,0,1,1,0
6658,12,31.37,1,0,1,0,0,1,0,0,0
6664,10,307.94,1,1,1,0,0,1,0,1,0
6665,1,1232.97,0,1,0,0,1,0,0,0,0
6666,3,105.8,1,0,0,1,1,1,0,0,0
6669,4,34.86,0,1,1,0,0,1,0,1,0
6670,9,200.99,1,0,1,0,1,1,0,0,0
6671,7,373.04,1,0,0,1,1,1,0,1,0
6673,5,156.13,1,0,0,1,0,1,0,0,0
6675,4,508.65,1,0,1,0,1,1,0,0,0
6676,4,200.5,1,0,0,0,1,0,1,0,0
6677,8,230.79,0,1,0,1,0,1,0,1,1
6678,10,50.78,0,1,0,1,0,1,0,0,0
6679,2,284.9,0,1,1,0,1,1,0,0,0
6680,9,664.73,1,0,1,0,1,0,0,1,1
6681,7,62.46,1,0,1,0,1,1,0,0,0
6682,8,50.68,0,1,0,1,1,1,0,1,0
6684,5,126.85,1,0,1,0,1,1,0,0,0
6685,3,638.76,1,0,1,0,1,0,0,1,0
6687,10,342.36,0,1,1,0,0,0,1,1,0
6688,10,105.94,0,1,0,0,0,0,1,0,0
6689,1,57.1,0,1,1,0,0,1,0,0,0
6691,1,480.84,1,0,0,0,0,1,0,1,0
6693,10,35.15,1,0,0,1,1,0,1,1,0
6694,6,142.84,1,0,1,0,0,0,1,0,0
6695,6,29.99,1,0,0,0,0,1,0,0,1
6696,5,33.45,1,0,0,0,1,1,0,0,0
6697,6,328.32,1,0,0,1,1,1,0,0,0
6699,1,719.93,0,1,0,1,1,0,1,0,0
6701,10,847.34,1,0,0,1,1,0,1,1,1
6702,3,29.99,1,0,1,0,0,1,0,1,0
6703,11,29.99,0,1,1,0,0,0,1,0,0
6704,10,29.99,0,1,1,0,0,1,0,0,0
6705,7,271.09,1,0,0,0,1,0,0,1,0
6706,2,207.73,1,0,1,0,0,1,0,1,0
6707,12,166.34,0,1,0,0,0,1,0,1,0
6708,7,361.96,0,1,0,1,1,0,1,0,0
6709,6,291.5,0,1,1,0,0,0,0,1,0
6710,5,302.55,1,1,0,1,1,1,0,0,0
6711,7,86.13,0,1,0,1,1,1,0,1,0
6712,3,170.73,1,0,1,0,0,1,0,1,1
6713,3,104.16,0,1,0,1,1,1,0,0,0
6714,8,29.99,0,1,0,0,0,0,1,1,1
6715,1,192.69,1,0,0,0,0,1,0,1,0
6716,11,201.25,1,0,1,0,0,1,0,1,0
6717,5,944.4,0,1,1,0,1,0,0,1,1
6718,7,108.17,1,0,1,0,0,0,1,1,0
6719,8,29.99,0,1,0,0,1,1,0,1,0
6720,6,63.22,1,0,1,0,1,1,0,1,0
6722,9,191.35,1,0,1,0,0,0,1,0,0
6723,1,145.87,1,0,0,1,0,1,0,1,0
6724,2,385.24,0,1,1,0,0,1,0,0,0
6725,9,502.25,0,1,0,0,1,1,0,1,0
6726,10,109.59,0,1,0,0,1,1,0,1,0
6727,11,205.97,0,1,0,1,1,0,1,0,0
6730,5,323.97,0,1,0,1,0,0,0,1,0
6731,1,58.5,0,1,1,0,0,1,0,1,0
6732,10,722.22,1,0,1,0,1,0,1,0,0
6733,7,326.89,0,1,1,0,0,1,0,1,1
6734,11,144.12,0,1,1,0,1,0,1,1,0
6735,9,32.02,1,0,1,0,0,1,0,1,0
6737,8,249.14,1,0,0,1,0,1,0,0,1
6738,10,164.34,1,0,1,0,1,0,1,0,0
6739,3,107.39,0,1,1,0,1,1,0,0,0
6740,4,255.18,0,1,0,0,0,1,0,0,0
6741,11,417.16,0,1,1,0,0,0,1,0,0
6742,3,243.72,1,0,1,0,1,0,0,1,1
6743,9,339.97,1,0,1,0,0,0,1,1,0
6745,5,38.1,0,1,1,0,1,0,1,1,0
6746,11,327.15,1,0,0,0,0,1,0,0,0
6747,3,94.57,1,0,1,0,1,0,1,1,0
6748,9,180.54,1,0,0,1,0,1,0,0,0
6750,9,247.25,0,1,0,1,0,0,0,1,1
6757,3,274.78,0,1,0,1,0,0,1,0,0
6762,4,38.35,1,0,1,0,1,0,1,1,0
6765,1,582.11,1,0,0,1,1,1,0,1,0
6767,9,308.27,1,1,0,0,1,1,0,1,0
6773,5,270.39,0,1,0,1,1,0,0,1,0
6774,10,102.69,0,1,1,0,1,1,0,1,1
6775,10,29.99,0,1,0,1,1,1,0,1,0
6776,2,603.78,0,1,0,0,1,0,1,0,0
6777,5,424.93,1,0,0,0,0,1,0,0,0
6778,5,96.48,1,0,1,0,1,0,1,1,1
6781,11,29.99,0,1,1,0,0,0,1,1,1
6782,3,144.79,1,0,1,0,1,0,1,0,0
6783,12,505.32,1,0,1,0,1,0,1,0,0
6784,3,29.99,0,1,1,0,1,1,0,0,1
6785,11,318.44,0,1,1,0,0,0,1,1,0
6789,2,395.37,1,0,1,0,0,0,0,0,0
6790,9,108.58,1,0,1,0,1,1,0,1,0
6793,3,1043.9,1,0,0,1,1,0,0,1,0
6794,1,29.99,0,1,1,0,0,0,1,0,0
6795,1,95.58,0,1,0,1,0,1,0,1,0
6798,10,29.99,0,1,0,0,0,1,0,1,0
6799,1,474.9,0,1,0,1,1,0,0,0,0
6801,5,247.84,1,1,1,0,0,1,0,0,0
6803,12,385.02,1,1,1,0,0,0,0,0,0
6805,5,59.9,1,0,0,1,0,0,1,0,0
6806,7,172.91,0,1,0,0,0,1,0,0,0
6807,7,324.43,0,1,0,1,0,0,0,0,0
6808,10,129.09,1,0,0,0,0,0,1,0,0
6809,12,249.48,1,0,1,0,0,1,0,1,1
6812,1,214.52,0,1,0,0,0,0,1,0,1
6818,10,171.68,1,0,1,0,1,1,0,1,0
6819,3,401.23,1,0,1,0,1,0,1,0,0
6820,5,99.48,0,1,0,1,0,0,1,1,0
6821,6,284.91,1,1,1,0,1,0,1,0,0
6823,1,548.15,0,1,0,1,1,0,0,0,0
6824,1,515.67,1,1,0,1,1,0,0,0,0
6825,3,36.17,0,1,0,1,1,0,1,1,0
6826,4,44.89,0,1,0,0,0,1,0,0,0
6828,9,248.13,1,0,0,1,0,1,0,0,1
6830,1,133.8,1,0,0,1,0,1,0,1,0
6832,11,215.38,1,0,0,0,0,0,1,0,0
6833,9,154.81,1,0,1,0,0,0,1,0,0
6834,5,225.53,0,1,1,0,0,1,0,1,0
6835,9,420.86,1,0,0,1,0,0,1,1,0
6839,5,29.99,0,1,0,1,0,1,0,1,0
6840,12,139.23,0,1,0,1,0,0,1,0,0
6843,2,200.29,0,1,0,1,0,0,1,1,0
6844,4,642.93,0,1,1,0,1,0,1,1,0
6845,3,165.79,1,0,0,0,1,1,0,1,1
6846,2,568.09,1,0,0,1,1,1,0,1,0
6847,4,233.03,1,0,0,1,1,1,0,1,0
6848,10,217.73,0,1,1,0,0,0,0,0,0
6849,10,248.83,1,0,1,0,1,1,0,0,0
6850,2,192.95,0,1,0,0,0,0,1,0,0
6851,11,37.15,0,1,1,0,0,1,0,1,0
6852,9,29.99,0,1,0,0,0,0,1,1,0
6854,4,62.89,1,0,1,0,1,1,0,0,0
6855,5,91.82,0,1,1,0,0,1,0,0,0
6856,3,80.65,0,1,1,0,1,0,1,0,1
6857,8,372.3,1,0,0,1,0,1,0,0,0
6858,1,429.5,0,1,1,0,0,0,1,0,0
6859,11,166.92,0,1,1,0,1,0,1,0,0
6860,3,839.56,1,1,1,0,1,0,1,1,0
6862,5,684.02,1,0,1,0,1,1,0,0,0
6864,6,198.94,1,0,1,0,1,1,0,0,0
6866,2,111.15,0,1,1,0,1,1,0,0,0
6868,9,994.74,1,0,0,0,1,0,1,1,0
6871,4,822.63,1,1,0,1,1,0,0,0,0
6872,8,303.24,1,0,1,0,0,1,0,0,0
6873,6,1460.57,0,1,0,1,1,0,0,1,0
6875,12,33.74,1,0,0,1,1,1,0,0,0
6876,10,381.75,1,0,0,1,0,0,1,0,0
6877,1,631.88,1,1,1,0,1,1,0,0,0
6878,1,1146.87,1,1,1,0,1,1,0,0,0
6882,11,337.43,0,1,0,1,0,0,0,0,0
6883,10,702.46,1,0,1,0,1,0,0,1,0
6884,1,784.35,0,1,0,1,1,0,0,1,0
6885,2,86.89,0,1,0,1,0,1,0,1,0
6887,1,774.65,0,1,0,1,1,0,0,0,0
6888,3,177.63,1,0,1,0,1,1,0,0,0
6889,2,54.18,0,1,0,0,0,0,1,0,0
6890,1,29.99,0,1,0,1,0,1,0,0,0
6892,10,363.05,0,1,1,0,0,1,0,1,1
6894,9,29.99,0,1,1,0,1,1,0,0,0
6896,5,706.49,0,1,0,1,1,0,0,0,0
6897,5,173.98,1,0,0,1,1,1,0,1,0
6899,11,37.83,0,1,0,1,1,0,1,1,0
6902,12,30.51,0,1,1,0,1,0,1,0,0
6904,4,176.52,1,0,0,1,0,0,1,1,0
6905,5,29.99,1,0,0,1,0,1,0,1,0
6907,10,92.98,1,0,1,0,0,1,0,0,0
6908,2,129.79,0,1,0,1,1,1,0,1,0
6910,5,644.06,1,1,0,0,1,0,1,0,0
6912,1,261.01,1,1,0,1,0,0,1,0,0
6913,3,80.03,0,1,1,0,0,0,1,0,0
6914,3,29.99,0,1,1,0,1,1,0,0,0
6916,9,327.11,1,0,1,0,0,1,0,1,0
6918,1,29.99,0,1,1,0,0,1,0,0,0
6919,7,226.89,1,0,0,0,1,1,0,1,0
6922,2,376.65,0,1,0,1,0,0,1,1,0
6924,2,500.54,0,1,0,0,1,1,0,1,0
6925,1,248.99,1,0,1,0,0,1,0,1,0
6926,2,29.99,0,1,1,0,1,1,0,0,0
6927,8,29.99,1,0,1,0,0,1,0,1,1
6928,1,186.83,1,0,0,0,0,1,0,0,1
6930,3,29.99,1,0,0,0,1,1,0,0,1
6931,1,75.85,0,1,0,0,0,1,0,1,1
6932,12,38.83,1,0,1,0,0,0,1,1,1
6933,1,720.22,0,1,0,1,1,1,0,1,1
6934,7,571.72,1,0,1,0,1,0,1,1,0
6935,2,182.32,1,0,1,0,1,1,0,1,1
6936,9,352.65,1,0,1,0,0,1,0,0,1
6937,1,580.44,1,0,0,0,1,1,0,1,0
6938,10,29.99,1,0,0,1,0,1,0,1,0
6942,2,1541.85,1,0,0,1,1,0,0,0,0
6943,2,231.15,1,0,0,1,0,0,1,0,0
6944,11,81.04,1,0,0,0,0,0,1,0,0
6945,3,243.38,1,1,0,1,0,0,0,0,0
6948,9,113.75,0,1,1,0,1,0,1,1,0
6949,1,49.42,0,1,0,0,1,0,1,0,0
6951,9,221.48,1,0,0,1,0,0,1,0,0
6952,3,123.59,1,0,1,0,0,1,0,0,0
